"condition|snow"|"condition|trail"|"condition|bugs"|"condition|road"
13308|False|False|False|False
13309|False|False|False|False
13310|False|False|False|False
13311|False|False|False|False
13312|False|False|False|False
13313|False|False|False|False
13314|False|False|False|False
13315|False|False|False|False
13316|False|False|False|False
13317|False|False|False|False
13318|False|False|False|False
13319|False|False|False|False
13320|False|False|False|False
13321|False|False|False|False
13322|False|False|False|False
13323|False|False|False|False
13324|False|False|False|False
13325|False|False|False|False
13326|False|False|False|False
13327|False|True|False|False
13328|False|False|False|False
13329|False|False|False|False
13330|False|False|False|False
13331|False|False|False|False
13332|False|False|False|False
13333|False|False|False|False
13334|False|False|False|False
13335|False|False|False|False
13336|False|False|False|False
13337|False|False|False|False
13338|False|False|False|False
13339|False|True|False|False
13340|False|False|False|False
13341|False|False|False|False
13342|False|True|False|False
13343|False|False|False|False
13344|False|False|False|False
13345|False|True|False|False
13346|False|False|False|False
13347|False|True|False|False
13348|False|True|False|False
13349|False|True|False|False
13350|False|True|False|False
13351|False|False|False|False
13352|False|False|False|False
13353|False|False|False|False
13354|True|False|False|False
13355|False|False|False|False
13356|False|False|False|False
13357|True|False|False|False
13358|True|True|False|False
13359|False|False|False|False
13360|False|False|False|False
13361|False|False|False|False
13362|False|False|False|False
13363|False|False|False|False
13364|False|False|False|False
13365|False|False|False|False
13366|False|False|False|False
13367|False|False|False|False
13368|False|False|False|False
13369|False|False|False|False
13370|False|False|False|False
13371|False|False|False|False
13372|False|False|False|False
13373|False|False|False|False
13374|False|False|False|False
13375|False|False|False|False
13376|False|False|False|True
13377|False|False|False|False
13378|False|False|False|False
13379|False|False|False|False
13380|False|False|False|False
13381|False|False|False|False
13382|False|False|False|False
13383|False|True|False|False
13384|False|False|False|False
13385|False|False|False|False
13386|True|False|False|False
13387|False|False|False|False
13388|False|False|False|False
13389|True|False|False|False
13390|False|False|False|False
13391|False|False|False|False
13392|False|False|False|False
13393|False|False|False|False
13394|False|False|False|False
13395|False|False|False|False
13396|False|False|False|False
13397|False|False|False|False
13398|False|False|False|False
13399|False|False|False|False
13400|False|False|False|False
13401|False|False|False|False
13402|False|False|False|False
13403|False|False|False|False
13404|False|False|False|False
13405|False|True|False|False
13406|False|True|False|False
13407|False|False|False|False
13408|False|False|False|False
13409|True|True|False|False
13410|True|False|False|False
13411|False|True|False|False
13412|False|False|False|False
13413|False|True|False|False
13414|False|True|False|False
13415|False|False|False|False
13416|True|False|False|False
13417|True|False|False|False
13418|True|False|False|False
13419|True|False|False|False
13420|False|False|False|False
13421|False|False|False|False
13422|False|True|False|False
13423|False|False|False|False
13424|False|False|False|False
13425|False|False|False|False
13426|False|False|False|False
13427|False|False|False|False
13428|False|False|False|False
13429|False|False|False|False
13430|False|True|False|False
13431|False|True|False|False
13432|False|False|False|False
13433|False|False|False|False
13434|False|False|False|False
13435|False|False|False|False
13436|False|False|False|False
13437|False|False|False|False
13438|False|False|False|False
13439|False|False|False|False
13440|False|False|False|False
13441|False|False|False|False
13442|False|False|False|False
13443|False|False|False|False
13444|False|False|False|False
13445|False|False|False|False
13446|False|False|False|False
13447|False|False|False|False
13448|True|False|False|False
13449|False|False|False|False
13450|True|False|False|False
13451|True|False|False|False
13452|False|False|False|False
13453|False|True|False|False
13454|False|False|False|False
13455|False|False|False|False
13456|False|True|False|False
13457|False|False|False|False
13458|False|False|False|False
13459|False|False|False|False
13460|False|False|False|False
13461|False|False|False|False
13462|False|False|False|False
13463|False|False|False|False
13464|False|True|False|False
13465|False|False|False|False
13466|False|False|False|False
13467|False|False|False|False
13468|False|False|False|False
13469|False|True|False|True
13470|False|False|False|False
13471|False|True|False|False
13472|False|False|False|False
13473|False|False|False|False
13474|False|True|False|False
13475|True|False|False|False
13476|False|False|False|False
13477|True|False|False|False
13478|False|False|False|False
13479|False|False|False|False
13480|False|False|False|False
13481|False|False|False|False
13482|False|True|False|False
13483|False|False|False|False
13484|False|True|False|False
13485|False|False|False|False
13486|False|False|False|False
13487|False|False|False|False
13488|False|False|True|False
13489|False|False|True|False
13490|False|False|True|False
13491|False|False|True|False
13492|False|False|True|False
13493|False|False|True|False
13494|False|False|True|False
13495|False|False|False|False
13496|False|True|True|False
13497|False|False|True|False
13498|False|False|True|False
13499|False|False|True|False
13500|False|False|False|False
13501|False|False|True|False
13502|False|False|False|False
13503|False|False|False|False
13504|False|False|False|False
13505|False|False|True|False
13506|False|False|False|False
13507|False|False|False|False
13508|False|False|False|False
13509|False|False|False|False
13510|False|True|False|False
13511|False|True|False|False
13512|False|True|False|False
13513|False|True|False|False
13514|True|True|False|False
13515|False|False|False|False
13516|False|False|False|False
13517|False|False|False|False
13518|False|False|False|False
13519|False|False|False|False
13520|False|False|False|False
13521|False|False|False|False
13522|False|False|False|False
13523|False|False|False|False
13524|False|False|False|False
13525|False|True|True|False
13526|False|False|False|False
13527|False|True|False|False
13528|False|False|True|False
13529|False|False|True|False
13530|True|True|True|False
13531|False|False|False|False
13532|False|True|True|False
13533|False|False|True|False
13534|False|False|True|False
13535|False|True|False|False
13536|False|True|False|False
13537|False|True|False|False
13538|False|False|False|False
13539|False|True|False|False
13540|False|False|False|False
13541|False|True|False|False
13542|False|True|False|False
13543|False|True|False|False
13544|False|True|False|False
13545|True|True|False|True
13546|True|False|False|True
13547|False|False|True|False
13548|False|False|False|False
13549|False|False|False|False
13550|False|False|False|False
13551|False|False|False|False
13552|False|False|False|False
13553|False|False|False|False
13554|False|False|False|False
13555|False|False|False|False
13556|False|False|False|False
13557|False|False|False|False
