"condition|snow"|"condition|trail"|"condition|bugs"|"condition|road"
3709|False|False|False|False
3710|True|False|False|False
3711|True|False|False|False
3712|True|False|False|True
3713|True|False|False|False
3714|False|False|False|False
3715|False|False|False|False
3716|False|False|False|False
3717|True|False|False|False
3718|True|False|False|False
3719|True|False|False|False
3720|True|False|False|False
3721|True|False|False|True
3722|True|False|False|True
3723|True|False|False|True
3724|True|False|False|False
3725|False|False|False|False
3726|False|False|False|False
3727|True|False|False|False
3728|True|False|False|False
3729|True|False|False|False
3730|True|False|False|False
3731|True|False|False|False
3732|True|False|False|False
3733|True|False|False|False
3734|False|False|False|False
3735|True|False|False|False
3736|True|False|False|False
3737|True|True|False|True
3738|True|True|False|True
3739|True|False|False|False
3740|True|False|False|True
3741|True|False|False|True
3742|True|False|False|False
3743|False|False|False|False
3744|True|False|False|False
3745|True|False|False|False
3746|False|False|False|False
3747|False|False|False|False
3748|False|False|False|False
3749|False|False|False|False
3750|False|False|False|False
3751|True|False|False|False
3752|True|False|False|False
3753|True|False|False|False
3754|True|False|False|False
3755|True|True|False|False
3756|True|False|False|False
3757|True|True|False|False
3758|True|False|False|False
3759|True|False|False|False
3760|True|False|False|False
3761|False|False|False|False
3762|False|False|False|False
3763|False|False|False|False
3764|True|False|False|False
3765|True|False|False|True
3766|True|False|False|False
3767|True|False|False|True
3768|True|False|False|False
3769|False|False|False|False
3770|False|False|False|False
3771|False|False|False|False
3772|False|False|False|False
3773|False|False|False|False
3774|False|False|False|False
3775|False|False|False|False
3776|False|False|False|False
3777|True|False|False|False
3778|True|False|False|False
3779|True|False|False|False
3780|True|False|False|True
3781|False|False|False|False
3782|True|False|False|False
3783|True|False|False|False
3784|False|False|False|False
3785|False|True|False|False
3786|True|False|False|False
3787|True|False|False|False
3788|True|False|False|False
3789|True|False|False|False
3790|True|False|False|False
3791|True|True|False|False
3792|False|False|False|False
3793|False|False|False|False
3794|False|False|False|False
3795|True|False|False|False
3796|False|False|False|False
3797|True|False|False|False
3798|True|False|False|False
3799|False|False|False|False
3800|False|False|False|False
3801|True|False|False|False
3802|True|False|False|False
3803|False|False|False|False
3804|True|False|False|False
3805|True|False|False|False
3806|True|False|False|False
3807|False|False|False|False
3808|False|False|False|False
3809|False|False|False|False
3810|False|False|False|False
3811|False|False|False|False
3812|True|False|False|False
3813|False|False|False|False
3814|False|False|False|False
3815|True|False|False|False
3816|False|False|False|False
3817|False|False|False|False
3818|True|False|False|False
3819|True|False|False|False
3820|False|False|False|False
3821|False|False|False|False
3822|False|False|False|False
3823|False|False|False|False
3824|False|False|False|False
3825|False|False|False|False
3826|False|False|False|False
3827|False|False|False|False
3828|True|False|False|False
3829|False|False|False|False
3830|False|False|False|False
3831|False|False|False|False
3832|True|False|False|False
3833|True|False|False|False
3834|True|False|False|False
3835|True|False|False|False
3836|True|False|False|False
3837|False|False|False|False
3838|False|False|False|False
3839|True|False|False|False
3840|False|False|False|False
3841|True|False|False|False
3842|True|False|False|False
3843|False|False|False|False
3844|False|False|False|False
3845|False|False|False|False
3846|False|False|False|False
3847|False|False|False|False
3848|False|False|False|False
3849|False|False|False|False
3850|False|False|False|False
3851|True|False|False|False
3852|False|False|False|False
3853|False|False|False|False
3854|True|False|False|False
3855|False|False|False|False
3856|True|False|False|False
3857|False|False|False|False
3858|False|False|False|False
3859|False|False|False|False
3860|True|False|False|False
3861|True|False|False|False
3862|True|False|False|False
3863|False|False|False|False
3864|True|False|False|False
3865|True|False|False|False
3866|True|False|False|False
3867|False|False|False|False
3868|True|False|False|False
3869|True|False|False|False
3870|True|False|False|False
3871|True|False|False|False
3872|True|False|False|False
3873|True|False|False|False
3874|False|False|False|False
3875|False|False|False|False
3876|False|False|False|False
3877|False|False|False|False
3878|False|False|False|False
3879|False|False|False|False
3880|True|True|False|True
3881|False|True|False|True
3882|False|False|False|True
3883|False|True|False|False
3884|False|False|False|False
3885|False|False|False|False
3886|False|False|False|False
3887|False|False|False|False
3888|False|True|False|False
3889|False|False|False|False
3890|False|False|False|False
3891|False|False|False|False
3892|False|False|False|False
3893|False|False|False|False
3894|False|False|False|False
3895|False|False|False|False
3896|False|False|False|False
3897|False|True|False|False
3898|False|False|False|False
3899|False|False|False|False
3900|False|False|True|False
3901|False|False|False|False
3902|False|False|False|False
3903|False|False|False|False
3904|False|False|False|False
3905|False|False|False|False
3906|False|False|False|False
3907|False|False|True|False
3908|False|False|True|False
3909|False|False|False|False
3910|False|False|True|False
3911|False|False|True|False
3912|False|False|True|False
3913|False|False|True|False
3914|False|False|False|False
3915|False|True|False|False
3916|False|False|False|False
3917|False|True|False|False
3918|False|False|False|False
3919|False|False|False|False
3920|False|True|False|False
3921|False|True|False|False
3922|False|False|False|False
3923|True|False|False|False
3924|False|False|False|False
3925|False|False|True|True
3926|False|True|False|False
3927|False|False|False|False
3928|False|True|False|False
3929|False|False|False|False
3930|False|False|False|False
3931|False|False|False|False
3932|False|False|False|False
3933|True|False|False|False
3934|False|False|False|True
3935|True|False|False|False
3936|False|False|False|False
3937|True|True|False|False
3938|True|False|False|False
3939|False|True|False|False
3940|True|False|False|False
3941|True|True|False|False
3942|True|True|False|False
3943|True|True|False|False
3944|True|False|False|False
3945|False|False|False|True
3946|True|True|True|False
3947|True|True|False|False
3948|True|True|False|False
3949|True|False|False|False
3950|True|True|False|True
3951|False|False|False|False
3952|False|False|False|True
3953|True|False|False|True
3954|False|False|False|True
3955|True|False|False|True
3956|False|False|True|True
3957|False|False|False|True
3958|False|False|False|True
3959|False|False|False|True
3960|False|False|True|True
3961|False|False|False|True
3962|False|False|False|True
3963|False|False|True|True
3964|False|False|False|False
3965|False|False|True|False
3966|False|False|True|True
3967|False|False|False|True
3968|False|False|False|True
3969|False|False|False|True
3970|False|False|False|False
3971|False|False|False|False
3972|False|True|False|False
3973|False|False|False|False
3974|False|False|False|True
3975|False|False|True|True
3976|False|False|False|True
3977|False|False|False|True
3978|False|False|False|True
3979|False|False|False|True
3980|False|False|False|True
3981|False|False|False|False
3982|False|True|False|True
3983|False|False|True|False
3984|False|False|False|True
3985|False|False|False|True
3986|False|False|True|False
3987|False|False|False|True
3988|False|False|False|False
3989|False|False|False|False
3990|False|False|False|False
3991|False|False|False|False
3992|False|False|False|True
3993|False|False|False|True
3994|False|False|True|True
3995|False|False|False|True
3996|False|False|False|True
3997|False|False|False|False
3998|True|True|False|False
3999|False|False|False|False
4000|False|False|False|True
4001|False|False|False|False
4002|False|True|False|True
4003|False|False|False|False
4004|False|False|False|False
4005|False|False|False|False
4006|False|False|False|False
4007|False|False|False|True
4008|False|True|True|False
4009|False|False|False|False
4010|False|True|False|True
4011|False|False|False|True
4012|True|True|False|True
4013|True|False|False|False
4014|True|True|False|False
4015|False|True|False|False
4016|True|True|False|True
4017|True|True|False|False
4018|True|True|False|False
4019|True|True|False|False
4020|True|True|False|True
4021|True|True|False|False
4022|True|True|False|False
4023|True|True|False|True
4024|True|True|False|True
4025|True|True|False|True
4026|True|True|False|False
4027|False|True|False|False
4028|False|True|False|False
4029|False|False|False|False
4030|False|False|False|False
4031|False|False|False|False
4032|False|False|False|False
4033|False|False|False|False
4034|False|True|False|False
4035|False|False|False|False
4036|False|False|False|False
